Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Nov 23, 2025 8:00 PM;Nov 23, 2025 9:00 PM;60,502.82;60,833.81;331.00;24,918.24
Nov 23, 2025 9:00 PM;Nov 23, 2025 10:00 PM;57,962.04;58,429.89;467.84;24,230.33
Nov 23, 2025 10:00 PM;Nov 23, 2025 11:00 PM;56,355.07;56,823.40;468.34;25,430.06
Nov 23, 2025 11:00 PM;Nov 24, 2025 12:00 AM;53,345.68;54,118.99;773.31;24,587.96
Nov 24, 2025 12:00 AM;Nov 24, 2025 1:00 AM;51,184.31;53,487.41;2,303.10;23,684.29
Nov 24, 2025 1:00 AM;Nov 24, 2025 2:00 AM;49,515.34;51,953.64;2,438.31;23,638.32
Nov 24, 2025 2:00 AM;Nov 24, 2025 3:00 AM;48,938.50;52,919.12;3,980.62;23,959.14
Nov 24, 2025 3:00 AM;Nov 24, 2025 4:00 AM;48,912.31;52,846.35;3,934.04;24,479.22
Nov 24, 2025 4:00 AM;Nov 24, 2025 5:00 AM;50,729.21;54,328.90;3,599.68;26,225.35
Nov 24, 2025 5:00 AM;Nov 24, 2025 6:00 AM;54,636.39;56,499.79;1,863.40;30,201.83
Nov 24, 2025 6:00 AM;Nov 24, 2025 7:00 AM;63,165.11;64,122.23;957.12;38,731.54
Nov 24, 2025 7:00 AM;Nov 24, 2025 8:00 AM;68,935.42;69,219.96;284.54;45,935.84
Nov 24, 2025 8:00 AM;Nov 24, 2025 9:00 AM;71,386.98;71,448.15;61.17;49,857.23
Nov 24, 2025 9:00 AM;Nov 24, 2025 10:00 AM;72,197.57;72,216.73;19.16;49,798.61
Nov 24, 2025 10:00 AM;Nov 24, 2025 11:00 AM;72,481.88;72,649.58;167.70;49,725.02
Nov 24, 2025 11:00 AM;Nov 24, 2025 12:00 PM;72,990.13;73,377.81;387.69;51,003.41
Nov 24, 2025 12:00 PM;Nov 24, 2025 1:00 PM;71,985.25;72,138.79;153.54;51,403.51
Nov 24, 2025 1:00 PM;Nov 24, 2025 2:00 PM;70,428.84;70,437.94;9.10;52,148.69
Nov 24, 2025 2:00 PM;Nov 24, 2025 3:00 PM;69,258.52;69,270.89;12.36;53,736.33
Nov 24, 2025 3:00 PM;Nov 24, 2025 4:00 PM;69,172.32;69,185.00;12.68;55,933.29
Nov 24, 2025 4:00 PM;Nov 24, 2025 5:00 PM;70,242.15;70,248.37;6.22;57,440.06
Nov 24, 2025 5:00 PM;Nov 24, 2025 6:00 PM;71,423.54;71,424.45;0.91;58,710.85
Nov 24, 2025 6:00 PM;Nov 24, 2025 7:00 PM;70,657.94;70,716.80;58.86;58,071.59
Nov 24, 2025 7:00 PM;Nov 24, 2025 8:00 PM;68,676.46;68,734.40;57.95;56,566.11
Nov 24, 2025 8:00 PM;Nov 24, 2025 9:00 PM;65,036.42;65,080.38;43.97;53,890.74
Nov 24, 2025 9:00 PM;Nov 24, 2025 10:00 PM;61,487.39;62,594.54;1,107.15;51,070.79
Nov 24, 2025 10:00 PM;Nov 24, 2025 11:00 PM;57,736.74;59,575.27;1,838.53;48,384.30
Nov 24, 2025 11:00 PM;Nov 25, 2025 12:00 AM;53,798.28;57,125.67;3,327.40;45,165.97
Nov 25, 2025 12:00 AM;Nov 25, 2025 1:00 AM;50,856.57;54,971.94;4,115.37;42,911.53
Nov 25, 2025 1:00 AM;Nov 25, 2025 2:00 AM;49,131.78;53,928.91;4,797.13;41,791.85
Nov 25, 2025 2:00 AM;Nov 25, 2025 3:00 AM;48,275.68;53,173.62;4,897.94;41,862.21
Nov 25, 2025 3:00 AM;Nov 25, 2025 4:00 AM;48,658.47;53,213.18;4,554.70;42,437.36
Nov 25, 2025 4:00 AM;Nov 25, 2025 5:00 AM;49,976.47;54,383.35;4,406.87;44,040.99
Nov 25, 2025 5:00 AM;Nov 25, 2025 6:00 AM;53,645.56;56,471.00;2,825.44;48,241.50
Nov 25, 2025 6:00 AM;Nov 25, 2025 7:00 AM;61,093.86;62,349.33;1,255.47;56,093.02
Nov 25, 2025 7:00 AM;Nov 25, 2025 8:00 AM;67,095.24;67,243.01;147.76;61,938.70
Nov 25, 2025 8:00 AM;Nov 25, 2025 9:00 AM;69,801.65;69,809.88;8.23;63,937.99
Nov 25, 2025 9:00 AM;Nov 25, 2025 10:00 AM;70,147.52;70,189.54;42.02;62,260.13
Nov 25, 2025 10:00 AM;Nov 25, 2025 11:00 AM;70,023.79;70,116.32;92.53;60,037.58
Nov 25, 2025 11:00 AM;Nov 25, 2025 12:00 PM;69,997.51;70,230.87;233.36;58,807.31
Nov 25, 2025 12:00 PM;Nov 25, 2025 1:00 PM;69,111.05;69,147.62;36.57;58,293.76
Nov 25, 2025 1:00 PM;Nov 25, 2025 2:00 PM;68,792.48;68,796.14;3.66;59,545.73
Nov 25, 2025 2:00 PM;Nov 25, 2025 3:00 PM;68,162.36;68,164.75;2.39;60,976.09
Nov 25, 2025 3:00 PM;Nov 25, 2025 4:00 PM;68,044.88;68,052.88;8.00;62,565.05
Nov 25, 2025 4:00 PM;Nov 25, 2025 5:00 PM;69,015.61;69,028.00;12.39;63,504.50
Nov 25, 2025 5:00 PM;Nov 25, 2025 6:00 PM;70,530.37;70,542.34;11.98;64,233.48
Nov 25, 2025 6:00 PM;Nov 25, 2025 7:00 PM;69,864.97;69,869.49;4.52;63,353.54
Nov 25, 2025 7:00 PM;Nov 25, 2025 8:00 PM;67,863.95;67,902.27;38.31;61,638.89
Nov 25, 2025 8:00 PM;Nov 25, 2025 9:00 PM;64,023.62;64,187.18;163.56;58,092.21
Nov 25, 2025 9:00 PM;Nov 25, 2025 10:00 PM;60,588.77;61,731.94;1,143.16;54,975.35
Nov 25, 2025 10:00 PM;Nov 25, 2025 11:00 PM;57,262.94;59,980.91;2,717.96;51,997.60
Nov 25, 2025 11:00 PM;Nov 26, 2025 12:00 AM;53,521.57;58,113.79;4,592.22;48,276.78
Nov 26, 2025 12:00 AM;Nov 26, 2025 1:00 AM;50,660.49;55,845.44;5,184.96;44,993.78
Nov 26, 2025 1:00 AM;Nov 26, 2025 2:00 AM;49,123.06;54,434.77;5,311.71;43,291.65
Nov 26, 2025 2:00 AM;Nov 26, 2025 3:00 AM;48,425.19;53,778.07;5,352.88;42,567.39
Nov 26, 2025 3:00 AM;Nov 26, 2025 4:00 AM;48,342.12;53,807.07;5,464.95;42,316.09
Nov 26, 2025 4:00 AM;Nov 26, 2025 5:00 AM;50,130.62;55,429.64;5,299.02;43,450.42
Nov 26, 2025 5:00 AM;Nov 26, 2025 6:00 AM;53,616.07;58,077.96;4,461.89;46,686.15
Nov 26, 2025 6:00 AM;Nov 26, 2025 7:00 AM;61,155.24;63,038.29;1,883.06;54,288.18
Nov 26, 2025 7:00 AM;Nov 26, 2025 8:00 AM;67,037.23;67,142.84;105.61;60,280.02
Nov 26, 2025 8:00 AM;Nov 26, 2025 9:00 AM;70,121.56;70,127.51;5.95;62,915.22
Nov 26, 2025 9:00 AM;Nov 26, 2025 10:00 AM;70,500.03;70,505.97;5.94;61,822.79
Nov 26, 2025 10:00 AM;Nov 26, 2025 11:00 AM;70,681.72;70,695.05;13.33;60,407.88
Nov 26, 2025 11:00 AM;Nov 26, 2025 12:00 PM;70,977.72;71,094.08;116.36;59,900.17
Nov 26, 2025 12:00 PM;Nov 26, 2025 1:00 PM;70,881.28;70,978.22;96.95;60,261.61
Nov 26, 2025 1:00 PM;Nov 26, 2025 2:00 PM;70,494.24;70,572.35;78.12;60,814.60
Nov 26, 2025 2:00 PM;Nov 26, 2025 3:00 PM;69,883.70;69,916.26;32.56;61,911.73
Nov 26, 2025 3:00 PM;Nov 26, 2025 4:00 PM;69,797.43;69,806.66;9.23;63,389.20
Nov 26, 2025 4:00 PM;Nov 26, 2025 5:00 PM;70,663.20;70,672.96;9.77;64,494.98
Nov 26, 2025 5:00 PM;Nov 26, 2025 6:00 PM;72,053.58;72,061.18;7.60;65,732.30
Nov 26, 2025 6:00 PM;Nov 26, 2025 7:00 PM;71,138.91;71,144.49;5.58;64,784.26
Nov 26, 2025 7:00 PM;Nov 26, 2025 8:00 PM;69,108.79;69,114.58;5.80;62,326.51
Nov 26, 2025 8:00 PM;Nov 26, 2025 9:00 PM;65,456.34;65,489.63;33.29;57,761.76
Nov 26, 2025 9:00 PM;Nov 26, 2025 10:00 PM;62,205.32;62,321.02;115.71;53,735.89
Nov 26, 2025 10:00 PM;Nov 26, 2025 11:00 PM;59,070.93;59,527.07;456.14;48,962.30
Nov 26, 2025 11:00 PM;Nov 27, 2025 12:00 AM;55,305.94;56,141.12;835.18;43,589.32
Nov 27, 2025 12:00 AM;Nov 27, 2025 1:00 AM;51,934.30;53,151.20;1,216.90;37,893.05
Nov 27, 2025 1:00 AM;Nov 27, 2025 2:00 AM;50,114.44;52,686.85;2,572.41;34,485.80
Nov 27, 2025 2:00 AM;Nov 27, 2025 3:00 AM;49,243.43;53,568.24;4,324.81;32,196.25
Nov 27, 2025 3:00 AM;Nov 27, 2025 4:00 AM;49,525.80;54,402.00;4,876.20;31,151.31
Nov 27, 2025 4:00 AM;Nov 27, 2025 5:00 AM;51,290.97;56,001.82;4,710.85;31,050.78
Nov 27, 2025 5:00 AM;Nov 27, 2025 6:00 AM;55,751.32;59,324.63;3,573.30;33,856.22
Nov 27, 2025 6:00 AM;Nov 27, 2025 7:00 AM;63,894.51;64,674.20;779.69;39,201.50
Nov 27, 2025 7:00 AM;Nov 27, 2025 8:00 AM;69,889.45;69,921.31;31.86;44,237.79
Nov 27, 2025 8:00 AM;Nov 27, 2025 9:00 AM;73,017.22;73,031.73;14.51;45,192.28
Nov 27, 2025 9:00 AM;Nov 27, 2025 10:00 AM;73,189.58;73,238.98;49.40;41,387.26
Nov 27, 2025 10:00 AM;Nov 27, 2025 11:00 AM;73,152.14;73,319.22;167.08;36,823.08
Nov 27, 2025 11:00 AM;Nov 27, 2025 12:00 PM;73,010.57;74,054.50;1,043.93;32,738.33
Nov 27, 2025 12:00 PM;Nov 27, 2025 1:00 PM;72,487.53;73,518.09;1,030.55;31,968.02
Nov 27, 2025 1:00 PM;Nov 27, 2025 2:00 PM;72,666.26;73,330.23;663.97;32,647.02
Nov 27, 2025 2:00 PM;Nov 27, 2025 3:00 PM;71,914.80;72,363.65;448.86;33,851.67
Nov 27, 2025 3:00 PM;Nov 27, 2025 4:00 PM;72,285.11;72,377.07;91.96;36,237.96
Nov 27, 2025 4:00 PM;Nov 27, 2025 5:00 PM;73,542.05;73,601.70;59.65;37,951.17
Nov 27, 2025 5:00 PM;Nov 27, 2025 6:00 PM;75,635.21;75,794.11;158.89;39,133.95
Nov 27, 2025 6:00 PM;Nov 27, 2025 7:00 PM;74,650.38;74,811.49;161.11;37,584.50
Nov 27, 2025 7:00 PM;Nov 27, 2025 8:00 PM;72,591.40;72,738.32;146.92;35,438.27
Nov 27, 2025 8:00 PM;Nov 27, 2025 9:00 PM;68,889.90;69,273.62;383.72;32,145.95
Nov 27, 2025 9:00 PM;Nov 27, 2025 10:00 PM;65,232.72;66,508.16;1,275.44;29,107.38
Nov 27, 2025 10:00 PM;Nov 27, 2025 11:00 PM;61,712.70;64,003.50;2,290.80;27,444.05
Nov 27, 2025 11:00 PM;Nov 28, 2025 12:00 AM;57,829.53;61,145.54;3,316.02;24,132.94
Nov 28, 2025 12:00 AM;Nov 28, 2025 1:00 AM;54,831.93;58,963.34;4,131.41;21,851.62
Nov 28, 2025 1:00 AM;Nov 28, 2025 2:00 AM;53,011.33;58,013.90;5,002.56;21,097.23
Nov 28, 2025 2:00 AM;Nov 28, 2025 3:00 AM;51,846.61;56,400.60;4,553.99;20,400.22
Nov 28, 2025 3:00 AM;Nov 28, 2025 4:00 AM;52,207.57;56,814.90;4,607.32;21,165.13
Nov 28, 2025 4:00 AM;Nov 28, 2025 5:00 AM;53,012.28;57,034.93;4,022.65;22,566.51
Nov 28, 2025 5:00 AM;Nov 28, 2025 6:00 AM;55,891.95;58,165.46;2,273.51;25,705.21
Nov 28, 2025 6:00 AM;Nov 28, 2025 7:00 AM;63,990.39;64,432.02;441.62;32,261.67
Nov 28, 2025 7:00 AM;Nov 28, 2025 8:00 AM;70,002.64;70,009.20;6.56;39,207.72
Nov 28, 2025 8:00 AM;Nov 28, 2025 9:00 AM;72,387.51;72,388.85;1.33;41,199.56
Nov 28, 2025 9:00 AM;Nov 28, 2025 10:00 AM;72,143.47;72,146.76;3.29;39,185.72
Nov 28, 2025 10:00 AM;Nov 28, 2025 11:00 AM;72,080.81;72,092.55;11.74;36,958.92
Nov 28, 2025 11:00 AM;Nov 28, 2025 12:00 PM;71,926.76;72,017.56;90.80;36,579.65
Nov 28, 2025 12:00 PM;Nov 28, 2025 1:00 PM;70,703.74;70,875.65;171.91;36,736.11
Nov 28, 2025 1:00 PM;Nov 28, 2025 2:00 PM;68,458.26;68,569.11;110.85;37,245.59
Nov 28, 2025 2:00 PM;Nov 28, 2025 3:00 PM;67,837.89;67,940.05;102.16;41,109.78
Nov 28, 2025 3:00 PM;Nov 28, 2025 4:00 PM;67,798.71;67,803.27;4.57;45,168.39
Nov 28, 2025 4:00 PM;Nov 28, 2025 5:00 PM;68,986.93;68,987.13;0.20;46,517.62
Nov 28, 2025 5:00 PM;Nov 28, 2025 6:00 PM;69,864.35;69,868.01;3.65;45,381.35
Nov 28, 2025 6:00 PM;Nov 28, 2025 7:00 PM;68,646.94;68,747.97;101.03;42,539.75
Nov 28, 2025 7:00 PM;Nov 28, 2025 8:00 PM;66,760.64;66,864.63;103.99;39,814.57
Nov 28, 2025 8:00 PM;Nov 28, 2025 9:00 PM;63,867.82;63,887.47;19.65;36,462.44
Nov 28, 2025 9:00 PM;Nov 28, 2025 10:00 PM;60,742.10;60,853.89;111.79;33,004.63
Nov 28, 2025 10:00 PM;Nov 28, 2025 11:00 PM;57,704.31;57,838.76;134.45;31,277.18
Nov 28, 2025 11:00 PM;Nov 29, 2025 12:00 AM;53,772.11;54,429.81;657.70;28,294.13
Nov 29, 2025 12:00 AM;Nov 29, 2025 1:00 AM;50,056.88;51,163.61;1,106.73;25,696.66
Nov 29, 2025 1:00 AM;Nov 29, 2025 2:00 AM;47,513.35;48,524.25;1,010.90;24,318.63
Nov 29, 2025 2:00 AM;Nov 29, 2025 3:00 AM;46,290.40;47,632.42;1,342.02;24,775.28
Nov 29, 2025 3:00 AM;Nov 29, 2025 4:00 AM;45,554.41;47,032.07;1,477.66;25,404.22
Nov 29, 2025 4:00 AM;Nov 29, 2025 5:00 AM;45,734.90;46,985.94;1,251.04;27,128.39
Nov 29, 2025 5:00 AM;Nov 29, 2025 6:00 AM;46,336.50;47,588.08;1,251.57;28,880.37
Nov 29, 2025 6:00 AM;Nov 29, 2025 7:00 AM;48,369.17;48,935.47;566.30;30,966.25
Nov 29, 2025 7:00 AM;Nov 29, 2025 8:00 AM;51,357.34;51,594.61;237.27;33,853.44
Nov 29, 2025 8:00 AM;Nov 29, 2025 9:00 AM;54,873.03;54,991.96;118.93;36,180.01
Nov 29, 2025 9:00 AM;Nov 29, 2025 10:00 AM;57,333.08;57,399.29;66.21;36,692.30
Nov 29, 2025 10:00 AM;Nov 29, 2025 11:00 AM;58,795.04;58,949.43;154.39;35,487.94
Nov 29, 2025 11:00 AM;Nov 29, 2025 12:00 PM;59,043.55;59,257.63;214.09;34,000.41
Nov 29, 2025 12:00 PM;Nov 29, 2025 1:00 PM;58,243.45;58,261.00;17.55;33,435.86
Nov 29, 2025 1:00 PM;Nov 29, 2025 2:00 PM;56,872.41;56,905.83;33.42;33,742.18
Nov 29, 2025 2:00 PM;Nov 29, 2025 3:00 PM;56,089.03;56,107.49;18.46;35,508.09
Nov 29, 2025 3:00 PM;Nov 29, 2025 4:00 PM;56,396.89;56,407.10;10.20;38,049.19
Nov 29, 2025 4:00 PM;Nov 29, 2025 5:00 PM;58,499.01;58,504.79;5.78;39,085.02
Nov 29, 2025 5:00 PM;Nov 29, 2025 6:00 PM;60,276.23;60,286.48;10.25;37,926.18
Nov 29, 2025 6:00 PM;Nov 29, 2025 7:00 PM;60,377.86;60,394.57;16.71;36,195.67
Nov 29, 2025 7:00 PM;Nov 29, 2025 8:00 PM;58,457.12;58,750.15;293.03;33,071.96
Nov 29, 2025 8:00 PM;Nov 29, 2025 9:00 PM;55,833.84;56,351.97;518.12;29,498.48
Nov 29, 2025 9:00 PM;Nov 29, 2025 10:00 PM;53,755.23;54,339.87;584.64;27,262.84
Nov 29, 2025 10:00 PM;Nov 29, 2025 11:00 PM;52,140.45;52,418.95;278.50;25,983.97
Nov 29, 2025 11:00 PM;Nov 30, 2025 12:00 AM;49,028.55;50,119.97;1,091.42;22,164.69
Nov 30, 2025 12:00 AM;Nov 30, 2025 1:00 AM;46,342.82;49,649.35;3,306.53;19,292.36
Nov 30, 2025 1:00 AM;Nov 30, 2025 2:00 AM;44,355.95;49,353.53;4,997.58;17,226.89
Nov 30, 2025 2:00 AM;Nov 30, 2025 3:00 AM;44,053.12;49,154.37;5,101.25;16,933.71
Nov 30, 2025 3:00 AM;Nov 30, 2025 4:00 AM;43,899.93;49,286.08;5,386.15;17,246.29
Nov 30, 2025 4:00 AM;Nov 30, 2025 5:00 AM;43,765.67;48,828.15;5,062.47;17,598.45
Nov 30, 2025 5:00 AM;Nov 30, 2025 6:00 AM;44,296.64;49,281.26;4,984.61;18,417.88
Nov 30, 2025 6:00 AM;Nov 30, 2025 7:00 AM;45,306.37;50,512.75;5,206.38;19,555.79
Nov 30, 2025 7:00 AM;Nov 30, 2025 8:00 AM;46,854.26;50,856.45;4,002.19;21,617.53
Nov 30, 2025 8:00 AM;Nov 30, 2025 9:00 AM;50,365.47;52,716.75;2,351.28;23,977.71
Nov 30, 2025 9:00 AM;Nov 30, 2025 10:00 AM;53,134.10;55,724.58;2,590.48;24,567.61
Nov 30, 2025 10:00 AM;Nov 30, 2025 11:00 AM;54,633.22;55,042.66;409.45;24,311.86
Nov 30, 2025 11:00 AM;Nov 30, 2025 12:00 PM;56,857.28;57,018.95;161.67;26,928.00
Nov 30, 2025 12:00 PM;Nov 30, 2025 1:00 PM;56,947.61;57,052.42;104.81;28,702.70
Nov 30, 2025 1:00 PM;Nov 30, 2025 2:00 PM;55,338.68;55,394.57;55.89;29,898.79
Nov 30, 2025 2:00 PM;Nov 30, 2025 3:00 PM;54,730.76;54,751.53;20.77;31,703.65
Nov 30, 2025 3:00 PM;Nov 30, 2025 4:00 PM;54,780.08;54,793.90;13.82;32,200.25
Nov 30, 2025 4:00 PM;Nov 30, 2025 5:00 PM;56,384.92;56,399.91;14.99;32,583.94
Nov 30, 2025 5:00 PM;Nov 30, 2025 6:00 PM;59,136.82;59,175.97;39.15;33,369.61
Nov 30, 2025 6:00 PM;Nov 30, 2025 7:00 PM;60,055.43;60,129.56;74.13;33,573.64
Nov 30, 2025 7:00 PM;Nov 30, 2025 8:00 PM;58,741.30;58,826.40;85.09;32,343.56
Nov 30, 2025 8:00 PM;Nov 30, 2025 9:00 PM;56,434.06;56,586.03;151.97;30,002.90
Nov 30, 2025 9:00 PM;Nov 30, 2025 10:00 PM;55,054.30;55,347.16;292.86;29,154.46
Nov 30, 2025 10:00 PM;Nov 30, 2025 11:00 PM;53,398.52;53,928.10;529.58;28,969.22
Nov 30, 2025 11:00 PM;Dec 1, 2025 12:00 AM;50,913.94;52,318.34;1,404.40;27,161.14
Dec 1, 2025 12:00 AM;Dec 1, 2025 1:00 AM;49,255.39;50,798.55;1,543.16;25,522.85
Dec 1, 2025 1:00 AM;Dec 1, 2025 2:00 AM;48,184.52;50,807.84;2,623.32;24,698.37
Dec 1, 2025 2:00 AM;Dec 1, 2025 3:00 AM;47,189.19;50,245.46;3,056.27;24,141.45
Dec 1, 2025 3:00 AM;Dec 1, 2025 4:00 AM;47,726.63;50,783.17;3,056.54;24,828.17
Dec 1, 2025 4:00 AM;Dec 1, 2025 5:00 AM;49,946.16;53,133.86;3,187.70;27,037.74
Dec 1, 2025 5:00 AM;Dec 1, 2025 6:00 AM;53,424.16;54,733.59;1,309.42;30,641.59
Dec 1, 2025 6:00 AM;Dec 1, 2025 7:00 AM;62,150.26;62,281.11;130.85;38,999.92
Dec 1, 2025 7:00 AM;Dec 1, 2025 8:00 AM;68,705.19;68,706.86;1.67;44,906.46
Dec 1, 2025 8:00 AM;Dec 1, 2025 9:00 AM;70,857.17;70,857.90;0.73;45,033.48
Dec 1, 2025 9:00 AM;Dec 1, 2025 10:00 AM;71,411.72;71,504.34;92.62;42,005.39
Dec 1, 2025 10:00 AM;Dec 1, 2025 11:00 AM;70,635.17;70,818.95;183.78;36,625.45
Dec 1, 2025 11:00 AM;Dec 1, 2025 12:00 PM;70,167.03;70,376.83;209.79;32,965.62
Dec 1, 2025 12:00 PM;Dec 1, 2025 1:00 PM;69,865.11;70,452.57;587.46;32,454.92
Dec 1, 2025 1:00 PM;Dec 1, 2025 2:00 PM;69,179.67;69,345.08;165.41;35,324.07
Dec 1, 2025 2:00 PM;Dec 1, 2025 3:00 PM;69,130.75;69,151.28;20.54;39,629.37
Dec 1, 2025 3:00 PM;Dec 1, 2025 4:00 PM;69,702.36;69,706.61;4.26;43,192.05
Dec 1, 2025 4:00 PM;Dec 1, 2025 5:00 PM;71,522.64;71,526.25;3.62;42,491.29
Dec 1, 2025 5:00 PM;Dec 1, 2025 6:00 PM;74,057.61;74,064.91;7.30;41,588.18
Dec 1, 2025 6:00 PM;Dec 1, 2025 7:00 PM;73,665.91;73,756.72;90.81;38,632.43
Dec 1, 2025 7:00 PM;Dec 1, 2025 8:00 PM;71,899.66;72,022.43;122.77;35,225.54
Dec 1, 2025 8:00 PM;Dec 1, 2025 9:00 PM;68,890.45;70,559.81;1,669.35;31,914.01
Dec 1, 2025 9:00 PM;Dec 1, 2025 10:00 PM;64,873.84;67,628.97;2,755.12;27,476.00
Dec 1, 2025 10:00 PM;Dec 1, 2025 11:00 PM;61,315.49;64,897.64;3,582.15;25,430.06
Dec 1, 2025 11:00 PM;Dec 2, 2025 12:00 AM;57,437.66;62,052.79;4,615.13;22,497.80
Dec 2, 2025 12:00 AM;Dec 2, 2025 1:00 AM;54,355.76;58,499.24;4,143.48;20,106.79
Dec 2, 2025 1:00 AM;Dec 2, 2025 2:00 AM;52,442.90;56,904.40;4,461.50;18,739.09
Dec 2, 2025 2:00 AM;Dec 2, 2025 3:00 AM;51,731.73;56,381.53;4,649.80;18,258.69
Dec 2, 2025 3:00 AM;Dec 2, 2025 4:00 AM;52,173.53;56,873.08;4,699.54;18,613.94
Dec 2, 2025 4:00 AM;Dec 2, 2025 5:00 AM;53,520.37;57,580.68;4,060.31;19,738.59
Dec 2, 2025 5:00 AM;Dec 2, 2025 6:00 AM;57,240.63;60,583.92;3,343.29;22,957.42
Dec 2, 2025 6:00 AM;Dec 2, 2025 7:00 AM;65,460.06;67,013.00;1,552.93;30,212.97
Dec 2, 2025 7:00 AM;Dec 2, 2025 8:00 AM;71,884.31;72,102.20;217.89;38,629.14
Dec 2, 2025 8:00 AM;Dec 2, 2025 9:00 AM;74,379.67;74,384.56;4.89;41,778.62
Dec 2, 2025 9:00 AM;Dec 2, 2025 10:00 AM;74,428.61;74,501.14;72.53;39,716.34
Dec 2, 2025 10:00 AM;Dec 2, 2025 11:00 AM;74,401.84;74,788.67;386.83;38,216.36
Dec 2, 2025 11:00 AM;Dec 2, 2025 12:00 PM;73,907.78;74,648.06;740.28;37,952.00
Dec 2, 2025 12:00 PM;Dec 2, 2025 1:00 PM;72,900.98;73,438.10;537.12;39,791.36
Dec 2, 2025 1:00 PM;Dec 2, 2025 2:00 PM;72,178.58;72,697.31;518.72;43,711.38
Dec 2, 2025 2:00 PM;Dec 2, 2025 3:00 PM;71,440.57;71,844.51;403.94;48,638.46
Dec 2, 2025 3:00 PM;Dec 2, 2025 4:00 PM;70,991.84;70,995.55;3.71;53,006.83
Dec 2, 2025 4:00 PM;Dec 2, 2025 5:00 PM;72,344.52;72,347.94;3.42;55,574.29
Dec 2, 2025 5:00 PM;Dec 2, 2025 6:00 PM;74,015.20;74,016.33;1.13;57,158.44
Dec 2, 2025 6:00 PM;Dec 2, 2025 7:00 PM;72,949.54;72,952.03;2.49;56,873.95
Dec 2, 2025 7:00 PM;Dec 2, 2025 8:00 PM;70,858.93;70,864.25;5.32;56,089.13
Dec 2, 2025 8:00 PM;Dec 2, 2025 9:00 PM;67,505.72;68,098.14;592.42;54,198.71
Dec 2, 2025 9:00 PM;Dec 2, 2025 10:00 PM;63,397.68;64,519.17;1,121.49;51,840.32
Dec 2, 2025 10:00 PM;Dec 2, 2025 11:00 PM;60,053.03;61,307.10;1,254.07;50,197.86
Dec 2, 2025 11:00 PM;Dec 3, 2025 12:00 AM;56,218.51;58,652.89;2,434.38;47,671.15
Dec 3, 2025 12:00 AM;Dec 3, 2025 1:00 AM;52,729.85;55,926.71;3,196.85;45,070.78
Dec 3, 2025 1:00 AM;Dec 3, 2025 2:00 AM;50,754.64;55,534.78;4,780.14;43,611.17
Dec 3, 2025 2:00 AM;Dec 3, 2025 3:00 AM;49,890.69;55,151.99;5,261.30;43,441.97
Dec 3, 2025 3:00 AM;Dec 3, 2025 4:00 AM;50,433.85;54,954.96;4,521.11;44,290.22
Dec 3, 2025 4:00 AM;Dec 3, 2025 5:00 AM;51,761.92;55,175.56;3,413.64;46,034.43
Dec 3, 2025 5:00 AM;Dec 3, 2025 6:00 AM;55,141.36;57,299.80;2,158.43;49,886.27
Dec 3, 2025 6:00 AM;Dec 3, 2025 7:00 AM;62,734.28;63,401.25;666.97;57,773.56
Dec 3, 2025 7:00 AM;Dec 3, 2025 8:00 AM;68,477.80;68,491.14;13.33;63,628.79
Dec 3, 2025 8:00 AM;Dec 3, 2025 9:00 AM;70,866.96;70,880.15;13.19;65,327.14
Dec 3, 2025 9:00 AM;Dec 3, 2025 10:00 AM;71,481.34;71,550.96;69.62;64,039.97
Dec 3, 2025 10:00 AM;Dec 3, 2025 11:00 AM;72,107.77;72,232.22;124.45;63,019.01
Dec 3, 2025 11:00 AM;Dec 3, 2025 12:00 PM;72,162.26;72,254.84;92.58;62,318.01
Dec 3, 2025 12:00 PM;Dec 3, 2025 1:00 PM;71,926.31;71,973.53;47.22;62,213.88
Dec 3, 2025 1:00 PM;Dec 3, 2025 2:00 PM;71,458.79;71,484.19;25.39;63,152.65
Dec 3, 2025 2:00 PM;Dec 3, 2025 3:00 PM;70,666.60;70,682.98;16.37;64,607.24
Dec 3, 2025 3:00 PM;Dec 3, 2025 4:00 PM;70,635.00;70,652.86;17.86;66,793.70
Dec 3, 2025 4:00 PM;Dec 3, 2025 5:00 PM;71,703.46;71,715.85;12.39;68,129.29
Dec 3, 2025 5:00 PM;Dec 3, 2025 6:00 PM;73,110.66;73,122.22;11.56;68,625.07
Dec 3, 2025 6:00 PM;Dec 3, 2025 7:00 PM;72,358.24;72,369.89;11.65;67,258.08
Dec 3, 2025 7:00 PM;Dec 3, 2025 8:00 PM;70,364.26;70,376.04;11.77;64,837.36
Dec 3, 2025 8:00 PM;Dec 3, 2025 9:00 PM;66,887.39;67,232.52;345.13;61,094.17
Dec 3, 2025 9:00 PM;Dec 3, 2025 10:00 PM;63,061.04;63,830.33;769.30;57,339.39
Dec 3, 2025 10:00 PM;Dec 3, 2025 11:00 PM;59,455.28;60,545.41;1,090.13;53,458.16
Dec 3, 2025 11:00 PM;Dec 4, 2025 12:00 AM;55,477.50;58,017.89;2,540.38;49,295.13
Dec 4, 2025 12:00 AM;Dec 4, 2025 1:00 AM;53,088.18;55,740.41;2,652.24;47,172.72
